university,round,faculty,program,seats,topic_id,topic,GPAX,TGAT,TPAT 3,21 TPAT 21 ทัศนศิลป์,30 TPAT 3 ความถนัดทางวิทยาศาสตร์ เทคโนโลยี วิศวกรรมศาสตร์,50 TPAT 5 ความถนัดทางครุศาสตร์-ศึกษาศาสตร์,"61 A-Level ชุดที่ 1 (สายวิทย์ฯ): คณิตศาสตร์ประยุกต์ 1, ฟิสิกส์, เคมี, ชีววิทยา, สังคมศึกษา, ภาษาไทย, ภาษาอังกฤษ (ผลรวม)",61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม),"62/83/84/85/86/87/89 วิชาคณิตศาสตร์ประยุกต์ 2 (พื้นฐาน), 83 ภาษาฝรั่งเศส, 84 ภาษาเยอรมัน, 85 ภาษาญี่ปุ่น, 86 ภาษาเกาหลี, 87 ภาษาจีน, 89 ภาษาสเปน (ใช้เพียง 1 วิชา โดยระบบเลือกคะแนนวิชาที่ดีที่สุด)",63 วิทยาศาสตร์ประยุกต์,64 ฟิสิกส์,65 เคมี,66 ชีววิทยา,70 สังคมศึกษา,81 ภาษาไทย,82 ภาษาอังกฤษ,87 ภาษาจีน,89 ภาษาสเปน,90 TGAT ความถนัดทั่วไป,91 TGAT 1 การสื่อสารภาษาอังกฤษ,92 TGAT 2 การคิดอย่างมีเหตุผล,93 TGAT 3 สมรรถนะการทำงาน,GPAX ม.4-6 (6 เทอม),Portfolio,คณิตศาสตร์,ภาษาอังกฤษ,วิทยาศาสตร์และเทคโนโลยี,สอบสัมภาษณ์
Thammasat,R3,คณะศิลปศาสตร์,ศศ.บ.สาขาวิชาอาณาบริเวณศึกษา วิชาเอกรัสเซียและยูเรเซียศึกษา (โครงการพิเศษ) (ศึกษาที่ มธ.ท่าพระจันทร์),25,2,Portfolio + 91 TGAT 1 การสื่อสารภาษาอังกฤษ + 92 TGAT 2 การคิดอย่างมีเหตุผล + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะศิลปศาสตร์,ศศ.บ.สาขาวิชาอาณาบริเวณศึกษา วิชาเอกเอเชียตะวันออกเฉียงใต้ศึกษา (โครงการพิเศษ) (ศึกษาที่ มธ.ท่าพระจันทร์),30,2,Portfolio + 91 TGAT 1 การสื่อสารภาษาอังกฤษ + 92 TGAT 2 การคิดอย่างมีเหตุผล + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะศิลปศาสตร์,ศศ.บ.สาขาวิชาการแปลและล่ามในยุคดิจิทัล (โครงการพิเศษ) (ศึกษาที่ มธ.ท่าพระจันทร์),15,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวารสารศาสตร์และสื่อสารมวลชน,วารสารศาสตรบัณฑิต รูปแบบที่ 1 พื้นฐานวิทยาศาสตร์,80,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,25.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวารสารศาสตร์และสื่อสารมวลชน,วารสารศาสตรบัณฑิต รูปแบบที่ 2 พื้นฐานศิลปศาสตร์,120,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,25.0,20.0,25.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะสังคมวิทยาและมานุษยวิทยา,สังคมวิทยาและมานุษยวิทยาบัณฑิต,65,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะสังคมวิทยาและมานุษยวิทยา,สม.บ.สาขาวิชาการวิจัยทางสังคม (โครงการพิเศษ),65,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. สาขาวิชาวิทยาการคอมพิวเตอร์,50,2,Portfolio + 91 TGAT 1 การสื่อสารภาษาอังกฤษ + 92 TGAT 2 การคิดอย่างมีเหตุผล + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม),0.0,0.0,0.0,0.0,15.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. สาขาวิชาวิทยาการคอมพิวเตอร์ (โครงการพิเศษ),50,2,Portfolio + 91 TGAT 1 การสื่อสารภาษาอังกฤษ + 92 TGAT 2 การคิดอย่างมีเหตุผล + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม),0.0,0.0,0.0,0.0,15.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. สาขาวิชาคอมพิวเตอร์เครือข่ายและความปลอดภัยทางไซเบอร์ (โครงการพิเศษ),40,2,Portfolio + 91 TGAT 1 การสื่อสารภาษาอังกฤษ + 92 TGAT 2 การคิดอย่างมีเหตุผล + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม),0.0,0.0,0.0,0.0,15.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. สาขาวิชาเคมี,50,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. สาขาวิชาเทคโนโลยีเพื่อการพัฒนายั่งยืน,40,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. สาขาวิชาวัสดุศาสตร์,30,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. สาขาวิชาเทคโนโลยีชีวภาพ,50,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. สาขาวิชาวิทยาศาสตร์สิ่งแวดล้อม,40,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. สาขาวิชาสถิติ,60,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. สาขาวิชาเทคโนโลยีการเกษตร,60,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. สาขาวิชาเทคโนโลยีพลังงานชีวภาพและการแปรรูปเคมีชีวภาพ (โครงการพิเศษ),35,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. สาขาวิชาวิทยาศาสตร์และเทคโนโลยีการอาหาร,50,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,50.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. สาขาวิชาวิทยาศาสตร์และนวัตกรรมทางอาหาร,30,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,45.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. สาขาวิชาวิทยาศาสตร์และเทคโนโลยีสิ่งทอ,35,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. สาขาวิชาฟิสิกส์,30,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. สาขาวิชาฟิสิกส์อิเล็กทรอนิกส์,30,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะวิทยาศาสตร์และเทคโนโลยี,วท.บ. สาขาวิชาวิทยาการประกันภัย (โครงการพิเศษ),40,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะแพทยศาสตร์,การแพทย์แผนไทยประยุกต์บัณฑิต (ศึกษาที่มหาวิทยาลัยธรรมศาสตร์ศูนย์รังสิต),20,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะแพทยศาสตร์,การแพทย์แผนไทยประยุกต์บัณฑิต (ศึกษาที่มหาวิทยาลัยธรรมศาสตร์ศูนย์ลำปาง),15,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะสหเวชศาสตร์,วท.บ. สาขาวิชากายภาพบำบัด,60,2,Portfolio + 91 TGAT 1 การสื่อสารภาษาอังกฤษ + 92 TGAT 2 การคิดอย่างมีเหตุผล + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม),5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะสหเวชศาสตร์,หลักสูตรเทคนิคการแพทย์บัณฑิต,40,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะสหเวชศาสตร์,วท.บ. สาขาวิชารังสีเทคนิค (โครงการพิเศษ),34,2,Portfolio + 91 TGAT 1 การสื่อสารภาษาอังกฤษ + 92 TGAT 2 การคิดอย่างมีเหตุผล + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม),0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะสหเวชศาสตร์,วท.บ. สาขาวิชาวิทยาศาสตร์การกีฬาและการออกกำลังกาย,25,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะสหเวชศาสตร์,ศศ.บ. สาขาวิชาการจัดการกีฬา (โครงการพิเศษ),50,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะสหเวชศาสตร์,ศศ.บ. สาขาวิชาการฝึกสอนกีฬา (โครงการพิเศษ),80,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะพยาบาลศาสตร์,พยาบาลศาสตรบัณฑิต,60,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะศิลปกรรมศาสตร์,ศป.บ.สาขาวิชาศิลปะการออกแบบพัสตราภรณ์ วิชาเอกออกแบบสิ่งทอ รูปแบบที่ 1 (TGAT+วิชาเฉพาะ),10,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะศิลปกรรมศาสตร์,ศป.บ.สาขาวิชาศิลปะการออกแบบพัสตราภรณ์ วิชาเอกออกแบบสิ่งทอ รูปแบบที่ 2 (TGAT+TPAT+A-Level),10,7,50 TPAT 5 ความถนัดทางครุศาสตร์-ศึกษาศาสตร์ + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 81 ภาษาไทย,0.0,0.0,0.0,0.0,0.0,40.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะศิลปกรรมศาสตร์,ศป.บ.สาขาวิชาศิลปะการออกแบบพัสตราภรณ์ วิชาเอกออกแบบแฟชั่น รูปแบบที่ 1 (TGAT+วิชาเฉพาะ),7,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะศิลปกรรมศาสตร์,ศป.บ.สาขาวิชาศิลปะการออกแบบพัสตราภรณ์ วิชาเอกออกแบบแฟชั่น รูปแบบที่ 2 (TGAT+TPAT+A-Level),3,7,50 TPAT 5 ความถนัดทางครุศาสตร์-ศึกษาศาสตร์ + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 81 ภาษาไทย,0.0,0.0,0.0,0.0,0.0,40.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะศิลปกรรมศาสตร์,ศป.บ. สาขาวิชาการบริหารจัดการศิลปะ (โครงการพิเศษ),30,2,Portfolio + 91 TGAT 1 การสื่อสารภาษาอังกฤษ + 92 TGAT 2 การคิดอย่างมีเหตุผล + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม),0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะศิลปกรรมศาสตร์,ศป.บ. สาขาวิชาออกแบบหัตถอุตสาหกรรมสร้างสรรค์ (ศึกษาที่มธ.ศูนย์ลำปาง) รูปแบบที่ 1 (A-Level),,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะศิลปกรรมศาสตร์,ศป.บ. สาขาวิชาออกแบบหัตถอุตสาหกรรมสร้างสรรค์ (ศึกษาที่มธ.ศูนย์ลำปาง) รูปแบบที่ 2 (TPAT2+A-Level),,7,50 TPAT 5 ความถนัดทางครุศาสตร์-ศึกษาศาสตร์ + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 81 ภาษาไทย,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะศิลปกรรมศาสตร์,ศป.บ. สาขาวิชาออกแบบหัตถอุตสาหกรรมสร้างสรรค์ (ศึกษาที่มธ.ศูนย์ลำปาง) รูปแบบที่ 3 (TPAT21 ทัศนศิลป์),10,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะสถาปัตยกรรมศาสตร์และการผังเมือง,วท.บ. สาขาวิชาสถาปัตยกรรม,29,7,50 TPAT 5 ความถนัดทางครุศาสตร์-ศึกษาศาสตร์ + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 81 ภาษาไทย,0.0,0.0,0.0,0.0,0.0,40.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะสถาปัตยกรรมศาสตร์และการผังเมือง,สถาปัตยกรรมภายในบัณฑิต,10,7,50 TPAT 5 ความถนัดทางครุศาสตร์-ศึกษาศาสตร์ + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 81 ภาษาไทย,0.0,0.0,0.0,0.0,0.0,40.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะสถาปัตยกรรมศาสตร์และการผังเมือง,การผังเมืองบัณฑิต,25,4,61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 90 TGAT ความถนัดทั่วไป + 70 สังคมศึกษา,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thammasat,R3,คณะสถาปัตยกรรมศาสตร์และการผังเมือง,ภูมิสถาปัตยกรรมบัณฑิต,5,7,50 TPAT 5 ความถนัดทางครุศาสตร์-ศึกษาศาสตร์ + 61 คณิตศาสตร์ประยุกต์ 1 (พื้นฐาน+เพิ่มเติม) + 82 ภาษาอังกฤษ + 81 ภาษาไทย,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
